ページ番号,使用するコマ割りテンプレ,漫画作成のプロンプト,コマ別テキストJSON,outfit_id
31,テンプレ3,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。

◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画（32歳女性、ショートボブの黒髪、丸顔）
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: 必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): シーン描写。 セリフ: なし ナレーション: ［四角枠］と書いてあるが、口コミを見ると「スキマ時間では全然終わらない オノマトペ: なし
2コマ目 (中段): シーン描写。 セリフ: なし ナレーション: ［四角枠］」。 オノマトペ: なし
3コマ目 (下段): シーン描写。 セリフ: なし ナレーション: ［四角枠］アンケートモニター。月に数千円。「ちょっとしたお小遣いに」。 オノマトペ: なし","[{""text"": ""と書いてあるが、口コミを見ると「スキマ時間では全然終わらない」。""}, {""text"": ""アンケートモニター。月に数千円。「ちょっとしたお小遣いに」。""}]",misaki_work_home
32,テンプレ1,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。

◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画（32歳女性、ショートボブの黒髪、丸顔）
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: 必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): シーン描写。 セリフ: なし ナレーション: ［四角枠］お小遣いがほしいんじゃない。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""お小遣いがほしいんじゃない。""}]",misaki_work_home
33,テンプレ6,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。

◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画（32歳女性、ショートボブの黒髪、丸顔）
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ6: 上1コマ＋下左右2コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: 必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上): シーン描写。 セリフ: なし ナレーション: ［四角枠］クラウドソーシング。 オノマトペ: なし
2コマ目 (下左): シーン描写。 セリフ: なし ナレーション: ［四角枠］ライティング、デザイン、プログラミング——。 オノマトペ: なし
3コマ目 (下右): シーン描写。 セリフ: なし ナレーション: ［四角枠］ミサキには、どれも当てはまらなかった。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""クラウドソーシング。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""ライティング、デザイン、プログラミング——。""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""ミサキには、どれも当てはまらなかった。""}]",misaki_work_home
34,テンプレ6,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。

◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画（32歳女性、ショートボブの黒髪、丸顔）
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ6: 上1コマ＋下左右2コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: 必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上): シーン描写。 セリフ: なし ナレーション: ［四角枠］ライティングの経験はない。デザインソフトは触ったことがない。 オノマトペ: なし
2コマ目 (下左): シーン描写。 セリフ: なし ナレーション: ［四角枠］プログラミングなんて論外。事務職で身についたスキル。 オノマトペ: なし
3コマ目 (下右): シーン描写。 セリフ: なし ナレーション: ［四角枠］Excel、Word、メール対応、電話応対、書類整理、 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""ライティングの経験はない。デザインソフトは触ったことがない。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""プログラミングなんて論外。事務職で身についたスキル。""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""Excel、Word、メール対応、電話応対、書類整理、""}]",misaki_work_home
35,テンプレ6,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。

◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画（32歳女性、ショートボブの黒髪、丸顔）
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ6: 上1コマ＋下左右2コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: 必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上): シーン描写。 セリフ: 「……こんなの、誰でもできるじゃん」 ナレーション: ［四角枠］スケジュール管理——。 オノマトペ: なし
2コマ目 (下左): シーン描写。 セリフ: なし ナレーション: ［四角枠］自分で言って、自分で傷ついた。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""スケジュール管理——。""}, {""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""……こんなの、誰でもできるじゃん""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""自分で言って、自分で傷ついた。""}]",misaki_work_home
36,テンプレ7,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。

◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画（32歳女性、ショートボブの黒髪、丸顔）
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ7: 4分割（左上・右上・左下・右下）（4コマ）
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: 必要に応じて集中線,効果線,擬音などのマンガらしい演出

◆【ストーリー】
1コマ目 (上): シーン描写。 セリフ: なし ナレーション: ［四角枠］スクロールを続ける。「未経験OK! 簡単作業!」 オノマトペ: なし
2コマ目 (下): シーン描写。 セリフ: なし ナレーション: ［四角枠］——時給換算すると500円以下。 オノマトペ: なし
◆【ストーリー】
1コマ目 (上): シーン描写。 セリフ: なし ナレーション: ［四角枠］「ママでもできる在宅ワーク!」——「ママでもできる」 オノマトペ: なし
2コマ目 (下): シーン描写。 セリフ: なし ナレーション: ［四角枠］という言葉に引っかかる。「でも」って何だ。 オノマトペ: なし
1コマ目 (上): シーン描写。 セリフ: なし ナレーション: ［四角枠］ママは何かが劣っているのか。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""スクロールを続ける。「未経験OK！簡単作業！」——時給換算すると500円以下だった。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""——時給換算すると500円以下。""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""「ママでもできる在宅ワーク!」——「ママでもできる」""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""という言葉に引っかかる。「でも」って何だ。ママは何かが劣っているのか。""}]",misaki_work_home
37,テンプレ5,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。

◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画（32歳女性、ショートボブの黒髪、丸顔）
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: 必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): シーン描写。 セリフ: なし ナレーション: ［四角枠］画面を閉じた。閉じてすぐ、また開いた。 オノマトペ: なし
2コマ目 (中段): シーン描写。 セリフ: なし ナレーション: ［四角枠］「事務職　スキル　活かせる　副業」検索結果。 オノマトペ: なし
3コマ目 (下段): シーン描写。 セリフ: なし ナレーション: ［四角枠］経理代行、秘書代行、データ集計——。「実務経験3年以上」 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""画面を閉じた。閉じてすぐ、また開いた。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""「事務職　スキル　活かせる　副業」検索結果。""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""経理代行、秘書代行、データ集計——。「実務経験3年以上」""}]",misaki_work_home
38,テンプレ4,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。

◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画（32歳女性、ショートボブの黒髪、丸顔）
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: 必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): シーン描写。 セリフ: なし ナレーション: ［四角枠］「簿記2級以上」「在宅不可」。条件が合わない。 オノマトペ: なし
2コマ目 (中段): シーン描写。 セリフ: 「……事務しかやったことない私に、何ができるの」 ナレーション: ［四角枠］時間が合わない。 オノマトペ: なし
3コマ目 (下段): シーン描写。 セリフ: なし ナレーション: ［四角枠］あの夜中の授乳のときと、同じ言葉が出た。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""「簿記2級以上」「在宅不可」。条件が合わない。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""時間が合わない。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""……事務しかやったことない私に、何ができるの""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""あの夜中の授乳のときと、同じ言葉が出た。""}]",misaki_work_home
39,テンプレ1,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。

◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画（32歳女性、ショートボブの黒髪、丸顔）
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: 必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): シーン描写。 セリフ: なし ナレーション: ［四角枠］あのときと何も変わっていない。何も進んでいない。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""あのときと何も変わっていない。何も進んでいない。""}]",misaki_work_home
40,テンプレ4,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。

◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画（32歳女性、ショートボブの黒髪、丸顔）
◆【絶対最優先】キャラクター外見: ひなたは添付のひなた_2歳期.pngと100%同一の外見で描画（2歳女の子、短い黒髪のおかっぱ、ピンクのTシャツに白いズボン）
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上・中・下3段（3コマ）
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: 必要に応じて集中線,効果線,擬音などのマンガらしい演出

◆【ストーリー】
1コマ目 (上・小): シーン描写。 セリフ: なし ナレーション: ［四角枠］ひなたがまた寝てくれた。小さな寝顔を見つめる。 オノマトペ: なし
2コマ目 (下・大): シーン描写。 セリフ: なし ナレーション: ［四角枠］退職した日の夜、「ごめんね」 オノマトペ: なし
◆【ストーリー】
1コマ目 (上・小): シーン描写。 セリフ: なし ナレーション: ［四角枠］と泣いたあの夜から、何が変わっただろう。退職した。 オノマトペ: なし
2コマ目 (下・大): シーン描写。 セリフ: なし ナレーション: ［四角枠］名刺がなくなった。肩書きがなくなった。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""ひなたがまた寝てくれた。退職した日の夜に「ごめんね」と泣いたあの夜から、何が変わっただろう。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""退職した日の夜、「ごめんね」""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""と泣いたあの夜から、何が変わっただろう。退職した。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""名刺がなくなった。肩書きがなくなった。""}]",misaki_work_home
41,テンプレ5,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。

◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画（32歳女性、ショートボブの黒髪、丸顔）
◆【絶対最優先】キャラクター外見: ひなたは添付のひなた_2歳期.pngと100%同一の外見で描画（2歳女の子、短い黒髪のおかっぱ、ピンクのTシャツに白いズボン）
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上・中・下3段（3コマ）
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: 必要に応じて集中線,効果線,擬音などのマンガらしい演出

◆【ストーリー】
1コマ目 (上・小): シーン描写。 セリフ: なし ナレーション: ［四角枠］そして今日、通帳の残高を見て、現実を突きつけられた。 オノマトペ: なし
◆【ストーリー】
1コマ目 (上): シーン描写。 セリフ: なし ナレーション: ［四角枠］アイデンティティの喪失に加えて、経済的な不安。 オノマトペ: なし
2コマ目 (下): シーン描写。 セリフ: なし ナレーション: ［四角枠］二重の重しが、ミサキの肩にのしかかっている。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""そして今日、通帳の残高を見て現実を突きつけられた。アイデンティティの喪失と経済的な不安。""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""アイデンティティの喪失に加えて、経済的な不安。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""二重の重しが、ミサキの肩にのしかかっている。""}]",misaki_work_home
42,テンプレ7,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。

◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画（32歳女性、ショートボブの黒髪、丸顔）
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ7: 4分割（左上・右上・左下・右下）（4コマ）
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: 必要に応じて集中線,効果線,擬音などのマンガらしい演出

◆【ストーリー】
1コマ目 (上): シーン描写。 セリフ: なし ナレーション: ［四角枠］泣きたかった。でも、泣く気力もなかった。 オノマトペ: なし
2コマ目 (下): シーン描写。 セリフ: なし ナレーション: ［四角枠］涙は、まだ希望があるときに出るのだと知った。 オノマトペ: なし
◆【ストーリー】
1コマ目 (上): シーン描写。 セリフ: なし ナレーション: ［四角枠］「こうなりたかったのに」 オノマトペ: なし
2コマ目 (下): シーン描写。 セリフ: なし ナレーション: ［四角枠］という理想と現実のギャップがあるから、悔しくて泣ける。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""泣きたかった。でも、泣く気力もなかった。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""涙は、まだ希望があるときに出るのだと知った。""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""「こうなりたかったのに」""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""という理想と現実のギャップがあるから、悔しくて泣ける。""}]",misaki_work_home
43,テンプレ7,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。

◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画（32歳女性、ショートボブの黒髪、丸顔）
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ7: 4分割（左上・右上・左下・右下）（4コマ）
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: 必要に応じて集中線,効果線,擬音などのマンガらしい演出

◆【ストーリー】
1コマ目 (上・大): シーン描写。 セリフ: なし ナレーション: ［四角枠］今のミサキには、「こうなりたい」が見えなくなっていた。 オノマトペ: なし
2コマ目 (下・小): シーン描写。 セリフ: なし ナレーション: ［四角枠］ただ、暗い天井を見つめている。 オノマトペ: なし
◆【ストーリー】
1コマ目 (上・大): シーン描写。 セリフ: なし ナレーション: ［四角枠］ケンタの寝息が聞こえる。ひなたの寝息が聞こえる。 オノマトペ: なし
2コマ目 (下・小): シーン描写。 セリフ: なし ナレーション: ［四角枠］二人は安心して眠っている。 オノマトペ: なし
1コマ目 (上・大): シーン描写。 セリフ: なし ナレーション: ［四角枠］それだけで十分じゃないか、と自分に言い聞かせる。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""今のミサキには「こうなりたい」が見えなくなっていた。泣く気力もなく、ただ天井を見つめていた。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""ただ、暗い天井を見つめている。""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""ケンタの寝息が聞こえる。ひなたの寝息が聞こえる。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""二人は安心して眠っている。それだけで十分じゃないか、と自分に言い聞かせた。でも——。""}]",misaki_work_home
44,テンプレ5,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。

◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画（32歳女性、ショートボブの黒髪、丸顔）
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: 必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): シーン描写。 セリフ: なし ナレーション: ［四角枠］——十分じゃない。ミサキは自分自身に正直だった。 オノマトペ: なし
2コマ目 (中段): シーン描写。 セリフ: なし ナレーション: ［四角枠］家族を愛している。ひなたのそばにいたい。それは本当だ。 オノマトペ: なし
3コマ目 (下段): シーン描写。 セリフ: なし ナレーション: ［四角枠］でも、それだけでは埋まらないものがある。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""——十分じゃない。ミサキは自分自身に正直だった。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""家族を愛している。ひなたのそばにいたい。それは本当だ。""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""でも、それだけでは埋まらないものがある。""}]",misaki_work_home
45,テンプレ4,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。

◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画（32歳女性、ショートボブの黒髪、丸顔）
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: 必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): シーン描写。 セリフ: なし ナレーション: ［四角枠］自分で立っているという感覚。 オノマトペ: なし
2コマ目 (中段): シーン描写。 セリフ: なし ナレーション: ［四角枠］自分の力で何かを成し遂げているという実感。 オノマトペ: なし
3コマ目 (下段): シーン描写。 セリフ: 「……無理だ」 ナレーション: ［四角枠］それがないまま、この先何年も生きていくのは——。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""自分で立っているという感覚。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""自分の力で何かを成し遂げているという実感。""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""それがないまま、この先何年も生きていくのは——。""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""……無理だ""}]",misaki_work_home
