ページ番号,使用するコマ割りテンプレ,漫画作成のプロンプト,コマ別テキストJSON,outfit_id
36,テンプレ3,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキ: グレーのスウェット上下、髪を緩くまとめ、素足
◆【コマ構成】テンプレ3: 上段小→下段大
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段小): ミサキが画面を見て目を細めている。
2コマ目 (下段大): ミサキが静かに微笑んでいる。 ナレーション: 「ミサキの言葉」になった","[{""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""「ミサキの言葉」になった""}]",misaki_work_home
37,テンプレ7,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, ひなた（2歳期）は添付のひなた_2歳期.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキ: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー
◆【コマ構成】テンプレ7: 上段左右2コマ + 下段1コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段左): ひなたが顔を赤くして寝ている。 ナレーション: ひなたが38度5分の熱を出した
2コマ目 (上段右): ミサキが体温計を見ている。 ナレーション: 3日間
3コマ目 (下段): 閉じたままのパソコン。 ナレーション: パソコンを開く余裕もなかった","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""ひなたが38度5分の熱を出した""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""3日間""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""パソコンを開く余裕もなかった""}]",misaki_casual
38,テンプレ4,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキ: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー
◆【コマ構成】テンプレ4: 上段大→下段小
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段大): 3日ぶりにInstagramを開くミサキ。 ナレーション: 3日ぶりにInstagramを開く
2コマ目 (下段小): フォロワー数。 ナレーション: フォロワーが3人減っていた","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""3日ぶりにInstagramを開く""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""フォロワーが3人減っていた""}]",misaki_casual
39,テンプレ2,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキ: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー
◆【コマ構成】テンプレ2: 上下均等2分割
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ミサキが落ち込んでいる。 セリフ: ミサキ「やっぱり育児しながらは……」
2コマ目 (下段): ミサキが俯いている。 ナレーション: 「無理なのかな……」","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""やっぱり育児しながらは……""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""「無理なのかな……」""}]",misaki_casual
40,テンプレ5,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, タクヤは添付のタクヤ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキ: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー / タクヤ: 白い無地のTシャツ、自室の白い壁を背景
◆【コマ構成】テンプレ5: 上・中・下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ミサキが申し訳なさそうにZoomで話している。 セリフ: ミサキ「3日間……休んでしまいました」
2コマ目 (中段): タクヤが穏やかに頷く。
3コマ目 (下段): タクヤが言う。 セリフ: タクヤ「大事なのは毎日やることじゃなくて止めないことです」","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""3日間……休んでしまいました""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""大事なのは\""毎日やること\""じゃなくて\""止めないこと\""です""}]",misaki_casual
41,テンプレ6,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: タクヤは添付のタクヤ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: タクヤ: 白い無地のTシャツ、自室の白い壁を背景
◆【コマ構成】テンプレ6: 上段1コマ + 下段左右2コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): タクヤが優しく語りかける。 セリフ: タクヤ「3日休んだ。4日目にまた投稿した」
2コマ目 (下段左): タクヤが続ける。 セリフ: タクヤ「それでいいんです」
3コマ目 (下段右): タクヤが力強く言う。 セリフ: タクヤ「完璧を目指すと折れます」","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""3日休んだ。4日目にまた投稿した""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""それでいいんです""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""完璧を目指すと折れます""}]",takuya_zoom_mentor
42,テンプレ5,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキ: グレーのスウェット上下、髪を緩くまとめ、素足
◆【コマ構成】テンプレ5: 上・中・下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ミサキがパソコンに向かっている。 ナレーション: 翌日、4日ぶりの投稿
2コマ目 (中段): 投稿のタイトルが画面に見える。 ナレーション: 「子供が熱を出して3日間何もできなかった話」
3コマ目 (下段): ミサキが「投稿」ボタンを押す。 ナレーション: 完璧じゃなくていい","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""翌日、4日ぶりの投稿""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""「子供が熱を出して3日間何もできなかった話」""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""完璧じゃなくていい""}]",misaki_work_home
43,テンプレ7,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキ: グレーのスウェット上下、髪を緩くまとめ、素足
◆【コマ構成】テンプレ7: 上段左右2コマ + 下段1コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段左): ミサキがスマホを見ている。通知が来ている。
2コマ目 (上段右): コメント画面のアップ。 ナレーション: 「私もブログ3回やめました。この投稿見てまた書いてみようと思いました」
3コマ目 (下段): ミサキが静かに涙ぐんでいる。 ナレーション: 完璧じゃない投稿のほうが届く","[{""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""「私もブログ3回やめました。この投稿見てまた書いてみようと思いました」""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""完璧じゃない投稿のほうが届く""}]",misaki_work_home
44,テンプレ2,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキ: グレーのスウェット上下、髪を緩くまとめ、素足
◆【コマ構成】テンプレ2: 上下均等2分割
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ミサキが翌日もパソコンに向かっている。 ナレーション: ミサキは翌日も投稿した
2コマ目 (下段): ミサキの穏やかな表情。 ナレーション: 止めなければいい","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""ミサキは翌日も投稿した""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""止めなければいい""}]",misaki_work_home
45,テキストページ,"◆【テキストページ】このページは画像生成不要。EPUB製本時にテキストとして直接レンダリングする。
◆【コラム⑦ 続けるというキャリア戦略】
【「細く長く」が最強の戦略】

育児中は「完璧な継続」を目指すと折れる。

30分×週2日を1年続ければ約100時間。
たとえ3日休んでも、また始めれば「継続した人」になれる。

大事なのは中断しても再開できる仕組みを作ること。

完璧なペースより、止まらないペースを選べ。",[],
46,テンプレ5,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキ: グレーのスウェット上下、髪を緩くまとめ、素足
◆【コマ構成】テンプレ5: 上・中・下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): カレンダー。投稿マークが増えていく。 ナレーション: さらに一週間
2コマ目 (中段): ミサキが投稿内容を考えている。 ナレーション: 失敗談・本音・育児の実体験
3コマ目 (下段): スマホのフォロワー数。 ナレーション: フォロワー 23人","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""さらに一週間""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""失敗談・本音・育児の実体験""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""フォロワー 23人""}]",misaki_work_home
47,テンプレ6,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, ケンタは添付のケンタ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキ: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー / ケンタ: 白い無地のシャツにベージュのチノパン、茶色の革靴
◆【コマ構成】テンプレ6: 上段1コマ + 下段左右2コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): 夕食後、ケンタがミサキに話しかける。 セリフ: ケンタ「最近、帰ってきてもずっとスマホ見てるよな」
2コマ目 (下段左): ミサキが少し申し訳なさそうに。 セリフ: ミサキ「ごめん……投稿の反応が気になって」
3コマ目 (下段右): ケンタが静かに頷く。 セリフ: ケンタ「続いてるじゃないか」","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ケンタ"", ""text"": ""最近、帰ってきてもずっとスマホ見てるよな""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""ごめん……投稿の反応が気になって""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ケンタ"", ""text"": ""続いてるじゃないか""}]",misaki_casual
48,テンプレ3,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ケンタは添付のケンタ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ケンタ: 白い無地のシャツにベージュのチノパン、茶色の革靴
◆【コマ構成】テンプレ3: 上段小→下段大
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段小): ケンタが少し照れくさそうに。
2コマ目 (下段大): ケンタが真っすぐにミサキを見る。 セリフ: ケンタ「応援してるよ」","[{""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ケンタ"", ""text"": ""応援してるよ""}]",kenta_work_casual
49,テンプレ5,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキ: グレーのスウェット上下、髪を緩くまとめ、素足
◆【コマ構成】テンプレ5: 上・中・下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): カレンダーが2ヶ月分めくられている。 ナレーション: 投稿を続けて2ヶ月
2コマ目 (中段): フォロワー数の変化グラフ。 ナレーション: フォロワー70人
3コマ目 (下段): ミサキがパソコンでClaudeにエンゲージメント分析を依頼している。","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""投稿を続けて2ヶ月""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""フォロワー70人""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""Claudeにエンゲージメント分析を依頼""}]",misaki_work_home
50,テンプレ4,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキ: グレーのスウェット上下、髪を緩くまとめ、素足
◆【コマ構成】テンプレ4: 上段大→下段小
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段大): パソコン画面に分析結果。 ナレーション: 「自分の失敗体験を含み、感情が正直に書かれた投稿」が反応が高い
2コマ目 (下段小): ミサキが静かに頷く。 ナレーション: 答えは最初からここにあった","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""「自分の失敗体験を含み、感情が正直に書かれた投稿」が反応が高い""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""答えは最初からここにあった""}]",misaki_work_home
51,テンプレ5,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキ: グレーのスウェット上下、髪を緩くまとめ、素足
◆【コマ構成】テンプレ5: 上・中・下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ミサキが新しい投稿を作っている。 ナレーション: 育児ハックは週1に減らす
2コマ目 (中段): 投稿タイトルのイメージ。 ナレーション: 夫に大丈夫かと聞かれて大丈夫と答えたけど全然大丈夫じゃなかった夜の話
3コマ目 (下段): ミサキが少し恥ずかしそうにしながら投稿ボタンを押す。 ナレーション: 恥ずかしい。でも書いた","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""育児ハックは週1に減らす""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""「夫に\""大丈夫？\""って聞かれて全然大丈夫じゃなかった夜の話」""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""恥ずかしい。でも書いた""}]",misaki_work_home
52,テンプレ6,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキ: グレーのスウェット上下、髪を緩くまとめ、素足
◆【コマ構成】テンプレ6: 上段1コマ + 下段左右2コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ミサキが過去を思い出している。退職した日の回想。 ナレーション: 「名刺がなくなった日」
2コマ目 (下段左): 回想シーン。段ボール一つを持って会社を出るミサキ。 ナレーション: 段ボール一つの5年間
3コマ目 (下段右): ミサキが入力している。 ナレーション: 「何者でもない自分に怯えた。でも今、名刺なしで自分の言葉を発信している」","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""「名刺がなくなった日」""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""段ボール一つの5年間""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""「何者でもない自分に怯えた。でも今、名刺なしで自分の言葉を発信している」""}]",misaki_work_home
53,テンプレ7,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキ: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー
◆【コマ構成】テンプレ7: 上段左右2コマ + 下段1コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段左): 朝、ミサキがスマホを手にして驚いている。 ナレーション: 翌朝
2コマ目 (上段右): スマホ画面。通知が止まらない。 ナレーション: いいね200超。コメント20件以上
3コマ目 (下段): ミサキが画面を見たまま動けない。 ナレーション: リポストされている","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""翌朝""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""いいね200超。コメント20件以上""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""リポストされている""}]",misaki_casual
